Hour,Spot,FD1_down,FD2_down,FD1_up,FD2_up,Spot^2,Spot FD1_down,Spot FD2_down,Spot FD1_up,Spot FD2_up,FD1_down^2,FD1_down FD2_down,FD1_down FD1_up,FD1_down FD2_up,FD2_down^2,FD2_down FD1_up,FD2_down FD2_up,FD1_up^2,FD1_up FD2_up,FD2_up^2
99,49.529999,33.25,34.24121,1.96274,48.72344,2453.2208009400006,1646.8724667499998,1695.96709705879,97.21451023725999,2413.2719344765596,1105.5625,1138.5202325,65.261105,1620.0543799999998,1172.4604622641002,67.2065925154,1668.3495409624,3.8523483076,95.6314446256,2373.9736054335995
100,50.07,33.25,34.24121,1.95484,48.47399,2507.0049,1664.8275,1714.4573847000001,97.8788388,2427.0926793,1105.5625,1138.5202325,64.99843,1611.7601675,1172.4604622641002,66.9360869564,1659.8080711279001,3.8213994255999997,94.7588946116,2349.7277065201
101,93.389999,33.25,34.24121,1.95422,48.49534,8721.691913220002,3105.2174667500003,3197.7865676587903,182.50460384578003,4528.97975410466,1105.5625,1138.5202325,64.977815,1612.470055,1172.4604622641002,66.91485740620001,1660.5391209614002,3.8189758084000003,94.7705633348,2351.7980017156
102,99.160004,33.25,34.24121,1.95814,49.89594,9832.706393280016,3297.070133,3395.35852056484,194.16917023256,4947.681609983761,1105.5625,1138.5202325,65.108155,1659.040005,1172.4604622641002,67.0490829494,1708.4973596874001,3.8343122596,97.7032359516,2489.6048284836
103,101.150002,33.25,34.24121,1.9576,49.46554,10231.322904600003,3363.2375665,3463.49845998242,198.0112439152,5003.43946993108,1105.5625,1138.5202325,65.0902,1644.7292049999999,1172.4604622641002,67.030592696,1693.7599429034,3.83219776,96.833741104,2446.8396474916
104,129.559998,33.25,34.24121,1.95738,50.04129,16785.793081760006,4307.8699335,4436.29109911758,253.59814888524,6483.34943231742,1105.5625,1138.5202325,65.08288499999999,1663.8728924999998,1172.4604622641002,67.0230596298,1713.4743195609,3.8313364643999996,97.94982022019998,2504.1307048640997
105,121.089996,33.25,34.24121,1.95745,49.74491,14662.787131280016,4026.242367,4146.267981935161,237.0276126702,6023.6109529203595,1105.5625,1138.5202325,65.0852125,1654.0182575,1172.4604622641002,67.02545651450001,1703.3259097411,3.8316105025,97.37317407949999,2474.5560709080996
106,135.050003,33.25,34.24121,1.95752,49.69267,18238.50331030001,4490.4125997500005,4624.275513223631,264.36308187256,6710.9952325780105,1105.5625,1138.5202325,65.08754,1652.2812775,1172.4604622641002,67.0278533992,1701.5371489307001,3.8318845504,97.2743953784,2469.3614517289
107,129.990005,33.25,34.24121,1.95752,49.4745,16897.401399900024,4322.1676662499995,4451.01505910605,254.4580345876,6431.190502372499,1105.5625,1138.5202325,65.08754,1645.027125,1172.4604622641002,67.0278533992,1694.066744145,3.8318845504,96.84732324,2447.72615025
108,131.970001,33.25,34.24121,1.95752,49.70887,17416.08116394,4388.00253325,4518.81251794121,258.33391635751997,6560.079623608869,1105.5625,1138.5202325,65.08754,1652.8199275,1172.4604622641002,67.0278533992,1702.0918565327,3.8318845504,97.30610720239999,2470.9717566768995
109,130.669998,33.25,34.24121,1.9576,49.82043,17074.64837732,4344.7774334999995,4474.29884221758,255.79958808479998,6510.03548845914,1105.5625,1138.5202325,65.0902,1656.5292975,1172.4604622641002,67.030592696,1705.9118059203001,3.83219776,97.528473768,2482.0752453849
110,121.389999,33.25,34.24121,1.95675,50.10971,14735.531857220001,4036.2174667500003,4156.54044765879,237.52988054325002,6082.81764679029,1105.5625,1138.5202325,65.0619375,1666.1478575,1172.4604622641002,67.0014876675,1715.8171031491001,3.8288705625,98.0521750425,2510.9830362841
111,122.419998,33.25,34.24121,28.59747,49.85672,14986.655910320005,4070.4649335000004,4191.80885971758,3500.9022202050605,6103.45956268656,1105.5625,1138.5202325,950.8658775,1657.73594,1172.4604622641002,979.2119757387001,1707.1544194312003,817.8152904009,1425.7760544984,2485.6925291584002
112,137.279999,33.25,34.24121,53.43535,50.21976,18845.798125440004,4564.55996675,4700.633274558791,7335.604794564651,6894.16860258024,1105.5625,1138.5202325,1776.7253875,1669.80702,1172.4604622641002,1829.6910407735002,1719.5853483096002,2855.3366296225,2683.510452516,2522.0242944576003
113,148.089996,25.95833,34.48347,67.59772,50.21932,21930.64691528002,3844.1689858666805,5106.65693436612,10010.54608440912,7436.978897922721,673.8348963889,895.1332938050999,1754.7239230076,1303.6096809356002,1189.1097032408998,2331.0039496883996,1731.7364146404,4569.4517491984,3394.7115319504,2521.9801012624002
114,139.880005,24.72222,34.55652,54.64838,50.19199,19566.41579880003,3458.1442572111005,4833.7661903826,7644.215667641901,7020.85581215995,611.1881617284,854.3138898743999,1351.0292730036,1240.8574190177999,1194.1530745103998,1888.4578364376,1734.4605062747999,2986.4454366244004,2742.9109424762,2519.2358601600995
115,135.75,24.72222,35.46007,51.26209,50.20568,18428.0625,3356.041365,4813.704502500001,6958.8287175000005,6815.421060000001,611.1881617284,876.6516517554,1267.3126666398,1241.1958662096001,1257.4165644049,1817.7572997463,1780.2969271976,2627.8018711681,2573.6480866712,2520.6103042624
116,119.93,24.72222,35.46007,49.8975,51.03248,14383.204900000002,2964.9358446,4252.7261951,5984.2071750000005,6120.3253264,611.1881617284,876.6516517554,1233.57697245,1261.6361977056,1257.4165644049,1769.3688428250002,1809.6153130736,2489.76050625,2546.3931708,2604.3140149504
117,98.089996,24.72222,35.46007,1.95556,50.90707,9621.647315280015,2425.00246091112,3478.27812445972,191.82087257775999,4993.47429267172,611.1881617284,876.6516517554,48.3457845432,1258.5357840954,1257.4165644049,69.3442944892,1805.1682656949,3.8242149135999997,99.55182980919999,2591.5297759848995
118,118.709999,24.72222,35.46007,1.9556,50.51921,14092.06386258,2934.77471147778,4209.46487423993,232.1492740444,5997.13536858079,611.1881617284,876.6516517554,48.346773432,1248.9470238462,1257.4165644049,69.34571289200001,1791.4147229447,3.82437136,98.795367076,2552.1905790241003
119,97.290001,24.72222,35.46007,1.95857,50.28836,9465.344294580002,2405.22480852222,3449.91024576007,190.54927725857,4892.55459468836,611.1881617284,876.6516517554,48.420198425399995,1243.2398993591999,1257.4165644049,69.4510292999,1783.2287657852,3.8359964448999997,98.49327324519999,2528.9191514895997
120,93.290001,12.0,31.45929,1.94867,45.2864,8703.024286580001,1119.480012,2934.83719555929,181.79142624867,4224.7683012864,144.0,377.51148,23.38404,543.4368,989.6869273041,61.3037746443,1424.677990656,3.7973147688999997,88.248249088,2050.85802496
121,80.769997,12.0,31.45929,1.9433,45.56684,6523.7924153800095,969.2399640000001,2540.96675892213,156.9603351701,3680.43353009948,144.0,377.51148,23.3196,546.8020799999999,989.6869273041,61.134838257,1433.5004339436,3.7764148900000003,88.550040172,2076.3369075856
122,78.080002,12.0,31.45929,1.94821,45.763,6096.486712320003,936.960024,2456.34142611858,152.11624069642,3573.1751315259994,144.0,377.51148,23.37852,549.156,989.6869273041,61.2893033709,1439.6714882699998,3.7955222041,89.15593423,2094.252169
123,81.970001,12.0,31.45929,1.94796,45.94947,6719.081063940001,983.640012,2578.71803275929,159.67428314795998,3766.4781018494696,144.0,377.51148,23.375519999999998,551.39364,989.6869273041,61.2814385484,1445.5377020762999,3.7945481616,89.5077295812,2111.3537932809
124,89.309998,12.0,31.45929,1.94319,45.58868,7976.275742760003,1071.7199759999999,2809.6291269814196,173.54629501361998,4071.5249196226396,144.0,377.51148,23.31828,547.0641599999999,989.6869273041,61.131377735099996,1434.1875048371999,3.7759873761,88.58746708919999,2078.3277441423998
125,89.75,12.0,31.45929,1.943,45.73277,8055.0625,1077.0,2823.4712775,174.38425,4104.5161075000005,144.0,377.51148,23.316000000000003,548.79324,989.6869273041,61.12540047,1438.7204739333001,3.775249,88.85877211,2091.4862518729
126,97.059998,12.0,31.45929,1.94857,46.38095,9420.643211760003,1164.7199759999999,3053.4386244814195,189.12820030285997,4501.7349142381,144.0,377.51148,23.382839999999998,556.5714,989.6869273041,61.30062871529999,1459.1117565255,3.7969250448999996,90.3765277415,2151.1925229025
127,193.789993,12.0,31.45929,1.95393,46.10689,37554.561386940055,2325.4799160000002,6096.49558888497,378.65208102249,8935.05389035177,144.0,377.51148,23.44716,553.28268,989.6869273041,61.4692505097,1450.4900235081,3.8178424448999997,90.0896355777,2125.8453054721
128,228.919998,12.5,30.98784,1.95902,46.17169,52404.36548432,2861.4999749999997,7093.736270824319,448.45885448196,10569.623182456618,156.25,387.34799999999996,24.48775,577.146125,960.2462278656,60.7057983168,1430.7609422495998,3.8377593603999998,90.45126414379999,2131.8249574561
129,212.899994,12.5,30.98784,1.96108,46.03831,45326.407445200035,2661.249925,6597.31095007296,417.51392023351997,9801.55592277014,156.25,387.34799999999996,24.5135,575.478875,960.2462278656,60.76963326719999,1426.6277841504,3.8458347664,90.2848089748,2119.5259876561004
130,215.5,12.5,30.98784,1.96108,45.91026,46440.25,2693.75,6677.8795199999995,422.61274,9893.66103,156.25,387.34799999999996,24.5135,573.87825,960.2462278656,60.76963326719999,1422.6597912384,3.8458347664,90.0336926808,2107.7519732676
131,231.899994,12.5,30.98784,1.96108,46.00277,53777.607217200035,2898.749925,7186.079910072959,454.77444023351995,10668.04208698338,156.25,387.34799999999996,24.5135,575.034625,960.2462278656,60.76963326719999,1425.5264763168,3.8458347664,90.2151121916,2116.2548476729
132,226.0,12.5,30.98784,1.96364,45.84005,51076.0,2825.0,7003.25184,443.78264,10359.8513,156.25,387.34799999999996,24.5455,573.000625,960.2462278656,60.8489621376,1420.4841349919998,3.8558820496000004,90.013355782,2101.3101840024997
133,209.199997,12.5,30.98784,7.36595,45.90836,43764.63874480001,2614.9999625,6482.65603503648,1540.9567179021499,9604.02877427492,156.25,387.34799999999996,92.074375,573.8545,960.2462278656,228.254880048,1422.6009143424,54.2572194025,338.158684342,2107.5775178896
134,216.059998,12.5,30.98784,6.36683,45.92343,46681.92273576001,2700.749975,6695.232648424319,1375.6172770663402,9922.216193953142,156.25,387.34799999999996,79.585375,574.0428750000001,960.2462278656,197.2943093472,1423.0679010912,40.5365242489,292.38667182690006,2108.9614229649005
135,230.770004,12.5,30.98784,60.1,45.72247,53254.79474616001,2884.62505,7151.063960751359,13869.2772404,10551.37458478988,156.25,387.34799999999996,751.25,571.530875,960.2462278656,1862.369184,1416.8405847648,3612.01,2747.920447,2090.5442629009003
136,245.949997,12.5,30.98784,66.8054,45.86771,60491.40102430001,3074.3749625,7621.459155036479,16430.787929583803,11281.16313689687,156.25,387.34799999999996,835.0675000000001,573.3463750000001,960.2462278656,2070.155046336,1421.3412586464,4462.961469160001,3064.2107136340005,2103.8468206441003
137,274.109985,12.5,30.98784,70.02226,46.0997,75136.28387670022,3426.3748124999997,8494.0763575824,19193.8006382661,12636.3880755045,156.25,387.34799999999996,875.2782500000001,576.24625,960.2462278656,2169.8385893184,1428.530127648,4903.1168955076,3228.005179322,2125.18234009
138,273.440002,12.5,30.98784,47.08011,46.70712,74769.43469376,3418.000025,8473.31503157568,12873.58537256022,12771.59498621424,156.25,387.34799999999996,588.5013749999999,583.839,960.2462278656,1458.9109158623999,1447.3527614208,2216.5367576121,2198.9763473832,2181.5550586944005
139,240.020004,12.5,30.98784,57.3125,46.74429,57609.60232016002,3000.25005,7437.70148075136,13756.14647925,11219.56467277716,156.25,387.34799999999996,716.40625,584.303625,960.2462278656,1775.99058,1448.5045794336,3284.72265625,2679.032120625,2185.0286476041
140,217.910004,12.5,30.98784,0.0,47.01314,47484.76984328001,2723.8750499999996,6752.560338351359,0.0,10244.63352545256,156.25,387.34799999999996,0.0,587.66425,960.2462278656,0.0,1456.8356602176,0.0,0.0,2210.2353326596
141,203.309998,12.5,30.98784,2.91,46.84297,41334.95528676001,2541.374975,6300.13768842432,591.6320941800001,9523.64413701406,156.25,387.34799999999996,36.375,585.5371250000001,960.2462278656,90.1746144,1451.5624594848,8.468100000000002,136.3130427,2194.2638384209
142,171.309998,12.5,30.98784,2.62,46.51642,29347.115414760006,2141.374975,5308.52680842432,448.83219476000005,7968.72781716716,156.25,387.34799999999996,32.75,581.45525,960.2462278656,81.1881408,1441.4433803327997,6.864400000000001,121.8730204,2163.7773296163996
143,124.699997,12.5,30.98784,1.94492,46.37156,15550.089251800007,1558.7499625,3864.18355503648,242.53151816524,5782.53339288532,156.25,387.34799999999996,24.3115,579.6445,960.2462278656,60.268869772799995,1436.9544818304,3.7827138064,90.1889744752,2150.3215768336004
144,128.919998,28.54545,28.89844,4.21737,42.62515,16620.365884320003,3680.0793569090997,3725.58682700312,543.70333196526,5495.234252749699,814.8427157025,824.918974098,120.38672446649998,1216.7540880674999,835.1198344336001,121.8754139028,1231.800339766,17.7862097169,179.7660288555,1816.9034125224998
145,116.650002,28.54545,28.89844,5.0,42.60452,13607.222966600004,3329.8267995909,3371.00308379688,583.25001,4969.81734320904,814.8427157025,824.918974098,142.72725,1216.165195434,835.1198344336001,144.4922,1231.2041649488,25.0,213.0226,1815.1451244304
146,100.540001,28.54545,28.89844,5.0,42.63796,10108.291801080002,2869.95957154545,2905.44918649844,502.70000500000003,4286.8205410379605,814.8427157025,824.918974098,142.72725,1217.119755282,835.1198344336001,144.4922,1232.1705287824,25.0,213.1898,1817.9956329616
147,99.470001,28.54545,28.89844,5.0,42.82157,9894.28109894,2839.4159400454496,2874.52785569844,497.350005,4259.46161072157,814.8427157025,824.918974098,142.72725,1222.3609853565,835.1198344336001,144.4922,1237.4765713508,25.0,214.10785,1833.6868572649
148,101.739998,28.54545,28.89844,6.56522,42.96865,10351.027193040003,2904.2140259090997,2940.12722780312,667.94546966956,4371.6303650627,814.8427157025,824.918974098,187.407159249,1226.5594501424998,835.1198344336001,189.7246162568,1241.7269539059998,43.1021136484,282.098640353,1846.3048828224996
149,114.989998,28.54545,28.89844,0.0,42.63187,13222.699640040004,3282.4412384090997,3323.03155780312,0.0,4902.2386460362595,814.8427157025,824.918974098,0.0,1216.9459134914998,835.1198344336001,0.0,1231.9945372828,0.0,0.0,1817.4763396969
150,140.190002,28.54545,28.89844,0.0,43.70584,19653.23666076,4001.7866925908997,4051.27236139688,0.0,6127.1217970116795,814.8427157025,824.918974098,0.0,1247.602870428,835.1198344336001,0.0,1263.0305948896,0.0,0.0,1910.2004501056
151,152.639999,28.54545,28.89844,2.07667,43.53661,23298.96929472,4357.1774594545495,4411.05785270156,316.98290672332996,6645.42810686339,814.8427157025,824.918974098,59.2794796515,1242.7721239245,835.1198344336001,60.0125233948,1258.1401118884,4.3125582889,90.41117188870001,1895.4364102921002
152,160.970001,28.54545,28.89844,0.0,43.54028,25911.34122194,4594.961115045449,4651.78191569844,0.0,7008.67891514028,814.8427157025,824.918974098,0.0,1242.876885726,835.1198344336001,0.0,1258.2461691632002,0.0,0.0,1895.7559824784003
153,161.850006,28.54545,28.89844,6.94583,43.20414,26195.424442200037,4620.0812537727,4677.21268739064,1124.18262717498,6992.59031822484,814.8427157025,824.918974098,198.2718429735,1233.281618163,835.1198344336001,200.7236515052,1248.5322475416,48.2445543889,300.0886117362,1866.5977131396003
154,161.369995,28.54545,28.89844,2.4,43.18754,26040.27528630002,4606.379123772749,4663.3411183078,387.287988,6969.173113862299,814.8427157025,824.918974098,68.50908,1232.807763693,835.1198344336001,69.356256,1248.0525334376,5.76,103.65009599999999,1865.1636112515998
155,166.059998,28.54545,28.89844,9.0,43.35671,27575.922935760005,4740.2573699091,4798.874888603121,1494.539982,7199.815175886581,814.8427157025,824.918974098,256.90905,1237.6367974695,835.1198344336001,260.08596,1252.9412825324,81.0,390.21039,1879.8043020241
156,166.539993,28.54545,28.89844,0.0,44.15356,27735.569268440053,4753.95904318185,4812.74599531092,0.0,7353.333573325081,814.8427157025,824.918974098,0.0,1260.383239302,835.1198344336001,0.0,1275.9690044464,0.0,0.0,1949.5368606736
157,165.970001,28.54545,28.89844,0.0,43.77011,27546.04123194,4737.68836504545,4796.27411569844,0.0,7264.525200470111,814.8427157025,824.918974098,0.0,1249.4374864995,835.1198344336001,0.0,1264.8878976284002,0.0,0.0,1915.8225294121003
158,165.360001,28.54545,28.89844,0.0,43.83102,27343.929930720005,4720.27564054545,4778.64606729844,0.0,7247.897511031021,814.8427157025,824.918974098,0.0,1251.176189859,835.1198344336001,0.0,1266.6481016088,0.0,0.0,1921.1583142404002
159,185.149994,28.54545,28.89844,20.0363,44.36455,34280.520278200034,5285.1898962273,5350.54599260936,3709.7208247822,8214.0961663127,814.8427157025,824.918974098,571.945199835,1266.4060437975,835.1198344336001,579.0178133720001,1282.066286302,401.45331769,888.9014331650001,1968.2132967025002
160,201.559998,28.54545,28.89844,34.45516,44.18726,40626.43279376001,5753.6208449091,5824.769508603121,6944.7819806896805,8906.38403722548,814.8427157025,824.918974098,983.5380470219999,1261.345220967,835.1198344336001,995.7003739504,1276.9428818744002,1187.1580506256,1522.4791132616,1952.5139463076002
161,243.110001,28.54545,28.89844,64.05554,44.0047,59102.47258622001,6939.68437804545,7025.499777298441,15572.542393455538,10697.9826610047,814.8427157025,824.918974098,1828.4942142929997,1256.1339636149999,835.1198344336001,1851.1051793575998,1271.6671826680001,4103.112204691599,2818.744821038,1936.41362209
162,247.720001,28.54545,28.89844,79.7355,44.3987,61365.19889544,7071.2789025454495,7158.72158569844,19752.0781397355,10998.4460083987,814.8427157025,824.918974098,2276.085728475,1267.3808709149998,835.1198344336001,2304.23156262,1283.053168028,6357.74996025,3540.15254385,1971.2445616899997
163,187.5,28.54545,28.89844,75.57952,44.44139,35156.25,5352.271874999999,5418.4575,14171.16,8332.760624999999,814.8427157025,824.918974098,2157.451409184,1268.5994761754998,835.1198344336001,2184.1302239488,1284.2868424316,5712.2638434304,3358.8589243328,1975.0371451320998
164,160.5,28.54545,28.89844,8.15361,44.30447,25760.25,4581.544725,4638.19962,1308.654405,7110.867435,814.8427157025,824.918974098,232.74846657450001,1264.6910331615,835.1198344336001,235.6266093684,1280.3300680268,66.48135603210001,361.24136963670003,1962.8860619809002
