Hour,Spot,FD1_down,FD2_down,FD1_up,FD2_up,FD1_up_percentage,FD2_up_percentage,FD1_down_percentage,FD2_down_percentage,FD_act_up,FD_act_down
189,104.849998,54.125,25.64892,1.9584,41.92552,0.02047930283224401,0.979520697167756,0.21024967148488832,0.7897503285151117,0.0002018055555555,0.0
190,104.800003,54.125,27.14642,1.95859,41.86561,0.020047940727827413,0.9799520592721727,0.21024967148488832,0.7897503285151117,7.07638888888715e-05,0.0
191,90.050003,54.125,27.14642,1.9537,42.00646,0.017662450937636284,0.9823375490623637,0.21024967148488832,0.7897503285151117,0.0,0.0
192,85.029999,15.0,24.18167,1.95116,39.8957,0.015144863915715541,0.9848551360842845,0.21867007672634273,0.7813299232736572,0.0,0.0
193,84.400002,15.0,24.18167,1.94354,39.97458,0.0173017958826106,0.9826982041173894,0.21867007672634273,0.7813299232736572,0.0,0.0
194,80.239998,15.0,24.18167,1.94987,40.07813,0.01704918032786885,0.9829508196721312,0.21867007672634273,0.7813299232736572,0.0,0.0
195,55.459999,15.0,24.18167,1.95013,40.06408,0.01663383672576056,0.9833661632742394,0.21867007672634273,0.7813299232736572,0.0,0.0
196,49.290001,15.0,24.18167,1.94359,40.03994,0.017245191244749058,0.9827548087552509,0.21867007672634273,0.7813299232736572,0.0,0.0
197,50.639999,15.0,24.18167,1.94359,40.5165,0.017207147584381202,0.9827928524156188,0.21867007672634273,0.7813299232736572,0.0,0.0
198,74.290001,15.0,24.18167,1.95027,40.52764,0.016490765171503958,0.9835092348284961,0.21867007672634273,0.7813299232736572,0.0,0.0
199,84.440002,15.0,24.18167,1.95027,40.07115,0.016512549537648614,0.9834874504623514,0.21867007672634273,0.7813299232736572,0.0,0.0
200,97.260002,15.0,24.18167,1.9504,40.50861,0.01631393298059965,0.9836860670194004,0.21867007672634273,0.7813299232736572,0.0,0.0
201,119.970001,15.0,24.18167,2.90213,40.7342,0.016534391534391533,0.9834656084656085,0.21867007672634273,0.7813299232736572,0.0,0.0
202,134.960007,15.0,24.18167,1.95013,40.56174,0.016732716864817258,0.9832672831351827,0.21867007672634273,0.7813299232736572,0.0,0.0
203,145.820007,15.0,24.18167,1.95027,40.5733,0.016512549537648614,0.9834874504623514,0.21867007672634273,0.7813299232736572,0.0005497916666665,0.0
204,157.139999,15.0,24.18167,1.94939,41.24315,0.01780673181324647,0.9821932681867536,0.21867007672634273,0.7813299232736572,0.0,0.0
205,154.660004,15.0,24.18167,2.90262,41.3466,0.01701041888156496,0.982989581118435,0.21867007672634273,0.7813299232736572,0.0,0.0
206,154.880005,15.0,24.18167,2.90262,41.55405,0.017204301075268817,0.9827956989247312,0.21867007672634273,0.7813299232736572,0.0,0.0
207,158.369995,15.0,24.18167,52.8984,41.62912,0.073607557567408,0.926392442432592,0.21867007672634273,0.7813299232736572,0.0,0.0
208,186.369995,15.0,24.18167,52.8984,41.68898,0.07363654262650128,0.9263634573734988,0.21867007672634273,0.7813299232736572,0.0,0.0
209,223.300003,15.0,24.18167,55.79566,41.40304,0.20692567567567569,0.7930743243243243,0.21867007672634273,0.7813299232736572,0.0,0.0
210,243.190002,15.0,24.18167,48.66277,41.76252,0.07914620324896109,0.920853796751039,0.21867007672634273,0.7813299232736572,0.0,0.0
211,209.649994,15.0,24.18167,55.79123,42.01712,0.05242642759695965,0.9475735724030403,0.21867007672634273,0.7813299232736572,0.0,0.0
212,155.070007,15.0,24.18167,6.97,42.06104,0.00020247013565499088,0.999797529864345,0.21867007672634273,0.7813299232736572,0.0,0.0
213,159.380005,15.0,24.18167,1.95069,41.98564,0.014402880576115225,0.9855971194238848,0.21867007672634273,0.7813299232736572,0.0,0.0
214,148.229996,15.0,24.18167,1.95013,41.39277,0.015224358974358972,0.984775641025641,0.21867007672634273,0.7813299232736572,0.0,0.0
215,144.789993,15.0,24.18167,1.94378,41.42515,0.014862422173127136,0.985137577826873,0.21867007672634273,0.7813299232736572,0.0,4.627687833791071e-05
216,144.279999,15.0,23.07692,1.95756,40.40094,0.00989010989010989,0.9901098901098901,0.14586070959264127,0.8541392904073588,0.0,0.0
217,138.089996,15.0,23.07692,1.95,40.11663,0.006734006734006734,0.9932659932659933,0.14586070959264127,0.8541392904073588,0.0,0.0040511111111108
218,133.809998,15.0,23.07692,1.96633,40.12507,0.0067355186349348905,0.9932644813650651,0.14586070959264127,0.8541392904073588,0.0,0.000802986111111
219,136.440002,15.0,23.07692,1.97038,40.40684,0.0057293962097840455,0.9942706037902159,0.14586070959264127,0.8541392904073588,0.0,0.0001337499999999
220,142.990005,15.0,23.07692,1.95154,40.39525,0.005731922398589065,0.9942680776014109,0.14586070959264127,0.8541392904073588,0.0,0.0
221,152.089996,15.0,23.07692,1.95154,40.41965,0.00582437275985663,0.9941756272401433,0.14586070959264127,0.8541392904073588,0.0,0.0
222,231.740005,15.0,23.07692,1.97292,40.67502,0.005309734513274336,0.9946902654867257,0.14586070959264127,0.8541392904073588,0.0,0.0003831249999999
223,299.950012,15.0,23.07692,1.9716,40.50689,0.0054501853063004145,0.9945498146936996,0.14586070959264127,0.8541392904073588,0.0010604166666664,0.0014281249999997
224,313.920013,15.0,23.07692,1.9716,40.42068,0.0054800526085050415,0.994519947391495,0.14586070959264127,0.8541392904073588,0.0,0.0
225,315.0,15.0,23.07692,1.96926,40.39287,0.006063328093420166,0.9939366719065799,0.14586070959264127,0.8541392904073588,0.0,0.0
226,310.410004,15.0,23.07692,1.97038,40.43305,0.005832211754149843,0.9941677882458501,0.14586070959264127,0.8541392904073588,0.0,0.0
227,310.079987,15.0,23.07692,1.96926,40.46192,0.005985369097761029,0.994014630902239,0.14586070959264127,0.8541392904073588,0.0,0.0
228,300.0,15.0,23.07692,1.97591,40.11954,0.004886717014660151,0.9951132829853399,0.14586070959264127,0.8541392904073588,0.0,0.0
229,297.01001,15.0,23.07692,1.97435,40.18646,0.005106571936056838,0.9948934280639431,0.14586070959264127,0.8541392904073588,0.0,0.0
230,299.959991,15.0,23.07692,1.95463,40.21538,0.011910013233348038,0.988089986766652,0.14586070959264127,0.8541392904073588,0.0,0.0
231,306.450012,15.0,23.07692,21.68242,40.87118,0.06779996046649535,0.9322000395335046,0.14586070959264127,0.8541392904073588,0.0,0.0002799305555554
232,302.730011,15.0,23.07692,24.72894,40.74878,0.0930322331596217,0.9069677668403783,0.14586070959264127,0.8541392904073588,0.0,5.555555555542608e-07
233,315.470001,15.0,23.07692,35.6402,40.75053,0.19510135135135134,0.8048986486486487,0.14586070959264127,0.8541392904073588,0.0005445138888887,0.0
234,310.820007,15.0,23.07692,34.18555,40.27396,0.24577702702702703,0.754222972972973,0.14586070959264127,0.8541392904073588,0.0,0.0
235,294.980011,15.0,23.07692,30.30752,40.41895,0.24645270270270273,0.7535472972972973,0.14586070959264127,0.8541392904073588,0.0,0.0
236,261.029999,15.0,23.07692,24.10396,40.39043,0.1627643504531722,0.8372356495468277,0.14586070959264127,0.8541392904073588,0.0,0.0
237,242.229996,15.0,23.07692,7.90488,40.22272,0.05924520345772718,0.9407547965422728,0.14586070959264127,0.8541392904073588,2.9930555555546987e-05,0.0
238,211.830002,15.0,23.07692,1.94627,39.91221,0.027445001089087342,0.9725549989109126,0.14586070959264127,0.8541392904073588,0.0001006249999999,0.0
239,150.089996,15.0,23.07692,1.9424,39.88975,0.02723904990193942,0.9727609500980606,0.14586070959264127,0.8541392904073588,0.0,0.0012539018952059
240,151.899994,19.44444,24.09228,1.94389,38.00107,0.04164102564102564,0.9583589743589743,0.11984021304926765,0.8801597869507324,0.0,0.0001240277777777
241,148.050003,19.44444,24.09228,1.94149,37.92951,0.041315519013360745,0.9586844809866392,0.11984021304926765,0.8801597869507324,0.003978895833333,0.0
242,144.399994,19.44444,24.09228,1.94385,37.31014,0.04211175020542317,0.9578882497945769,0.11984021304926765,0.8801597869507324,0.0008101388888887,0.0
243,144.149994,19.44444,24.09228,1.94374,37.45878,0.043326488706365504,0.9566735112936344,0.11984021304926765,0.8801597869507324,0.0002074305555555,3.47222222221413e-07
244,145.789993,19.44444,24.09228,1.94142,37.42525,0.04354971240755957,0.9564502875924404,0.11984021304926765,0.8801597869507324,0.0,1.6458333333320636e-05
245,151.490005,18.75,22.69231,1.9414,38.13535,0.044003274662300446,0.9559967253376995,0.15584415584415584,0.8441558441558441,0.0001383333333332,0.0
246,231.440002,18.75,22.69231,1.94391,38.98212,0.04061117812625654,0.9593888218737435,0.15584415584415584,0.8441558441558441,0.0,0.0
247,291.51001,18.75,22.69231,1.94488,38.98791,0.03320352531256405,0.966796474687436,0.15584415584415584,0.8441558441558441,0.0069923611111105,0.000525347222222
248,300.019989,15.0,22.69231,1.94693,38.95039,0.02310498581272801,0.976895014187272,0.14473684210526316,0.8552631578947368,0.0,0.0
249,297.160004,15.0,22.69231,1.9549,39.35928,0.011094829390831066,0.9889051706091689,0.14473684210526316,0.8552631578947368,0.0,0.0003116666666665
250,275.670013,15.0,22.69231,1.95436,39.67733,0.012152010605391074,0.9878479893946089,0.14473684210526316,0.8552631578947368,0.0,0.0
251,264.399994,18.75,22.69231,1.945,39.13048,0.033949290932531156,0.9660507090674688,0.15584415584415584,0.8441558441558441,7.85416666666504e-05,0.0
252,252.589996,18.75,22.69231,1.9451,39.42035,0.03245393634840871,0.9675460636515912,0.15584415584415584,0.8441558441558441,0.0,0.0
253,248.380005,18.75,22.69231,1.9558,39.29828,0.010688328345446772,0.9893116716545532,0.15584415584415584,0.8441558441558441,0.0,0.0002189583333332
254,248.889999,15.0,22.69231,1.96548,39.24788,0.0066839154808106946,0.9933160845191893,0.17721518987341772,0.8227848101265823,0.0,0.0
255,271.230011,15.0,22.69231,37.34008,39.74238,0.02570480928689884,0.9742951907131012,0.17721518987341772,0.8227848101265823,0.0,0.0
256,282.980011,15.0,22.69231,26.2456,39.92719,0.058375125376128385,0.9416248746238716,0.17721518987341772,0.8227848101265823,0.0,0.0
257,308.809998,16.53846,22.69231,36.08831,39.9453,0.09500095767094426,0.9049990423290557,0.16666666666666666,0.8333333333333334,0.0,0.0
258,308.320007,18.75,22.69231,29.92111,39.49819,0.07717793802377704,0.922822061976223,0.15584415584415584,0.8441558441558441,0.0,0.0
259,279.200012,18.75,22.69231,0.0,38.9444,0.0,1.0,0.15584415584415584,0.8441558441558441,0.0,0.0
260,174.699997,18.75,24.53846,12.5721,38.82025,0.0437448896156991,0.956255110384301,0.15584415584415584,0.8441558441558441,0.0001431249999999,0.0
261,158.210007,18.75,24.53846,0.0,38.53556,0.0,1.0,0.15584415584415584,0.8441558441558441,0.0,5.902777777770436e-06
262,155.059998,18.75,24.53846,1.94798,38.36562,0.019863563402889247,0.9801364365971108,0.15584415584415584,0.8441558441558441,9.027777777756738e-07,0.0
263,149.699997,18.75,24.53846,1.94294,38.65404,0.020837589376915218,0.9791624106230848,0.15584415584415584,0.8441558441558441,0.0,0.0
264,147.619995,34.23077,22.31884,1.95234,38.06368,0.013757523645743766,0.9862424763542563,0.17310252996005326,0.8268974700399468,6.249999999985434e-07,6.041666666654066e-06
265,145.089996,41.92308,22.31884,1.94484,38.03285,0.013216798124067364,0.9867832018759327,0.17310252996005326,0.8268974700399468,0.0,0.0
266,143.669998,41.92308,22.31884,1.95295,37.27671,0.012973202892386217,0.9870267971076138,0.17310252996005326,0.8268974700399468,0.0,0.0
267,143.410004,41.92308,22.31884,1.95295,37.33067,0.012769520619635752,0.9872304793803642,0.17310252996005326,0.8268974700399468,0.0,8.652777777775672e-05
268,144.309998,41.92308,22.31884,1.945,37.30341,0.012573344509639565,0.9874266554903605,0.17310252996005326,0.8268974700399468,0.0,8.562499999998696e-05
269,146.020004,37.33333,21.39767,1.94536,37.8702,0.011789473684210525,0.9882105263157894,0.1997336884154461,0.800266311584554,9.722222222199564e-07,0.0
270,213.869995,42.0,21.39767,1.95113,38.59761,0.014675485737908226,0.9853245142620918,0.1997336884154461,0.800266311584554,4.784722222221039e-05,0.0
271,266.630005,38.0,21.39767,1.9479,38.77035,0.020588840848260244,0.9794111591517397,0.1997336884154461,0.800266311584554,0.0,0.0
272,292.899994,38.0,21.39767,1.96469,39.36186,0.006830309498399146,0.9931696905016009,0.1997336884154461,0.800266311584554,0.000769097222222,0.0
273,285.709991,38.0,21.39767,1.95013,39.52128,0.016355630111134407,0.9836443698888656,0.1997336884154461,0.800266311584554,0.0,0.0
274,268.880005,38.0,21.39767,1.95026,39.51644,0.016323934704261182,0.9836760652957388,0.1997336884154461,0.800266311584554,0.0,0.0
275,252.440002,38.0,21.39767,1.94712,39.01727,0.02334384858044164,0.9766561514195583,0.1997336884154461,0.800266311584554,0.0,0.0
276,193.759995,38.0,21.39767,1.94693,38.58454,0.02479338842975207,0.975206611570248,0.1997336884154461,0.800266311584554,1.5680555555529373e-06,0.0
277,143.190002,42.0,21.39767,1.94898,38.57022,0.018514622343782875,0.9814853776562171,0.1997336884154461,0.800266311584554,0.0,0.0
278,133.350006,39.0,21.39767,1.94919,38.46539,0.017472572125152373,0.9825274278748476,0.1997336884154461,0.800266311584554,0.0,0.0
279,132.589996,39.0,21.39767,10.30969,38.66974,0.032103688933200404,0.9678963110667995,0.1997336884154461,0.800266311584554,0.0,0.0
280,132.669998,39.0,21.39767,28.26931,38.5987,0.08590524867308827,0.9140947513269118,0.1997336884154461,0.800266311584554,0.0,7.263888888887404e-05
281,139.380005,32.33333,21.39767,32.66406,38.58688,0.061593483012120004,0.93840651698788,0.1997336884154461,0.800266311584554,0.0,0.0
282,124.589996,31.47059,21.39767,22.21849,38.59169,0.07872631373315099,0.921273686266849,0.22049286640726332,0.7795071335927368,0.0050632638888884,0.0
283,105.779999,31.47059,21.39767,9.9994,38.40114,0.046768366118024894,0.9532316338819751,0.22049286640726332,0.7795071335927368,0.0,0.0003945833333332
284,21.01,45.38462,21.83575,9.98614,37.34817,0.04532803180914513,0.9546719681908549,0.17310252996005326,0.8268974700399468,0.0,9.326388888886742e-05
285,20.139999,45.38462,21.83575,2.91017,37.43396,0.012389015073301672,0.9876109849266983,0.17310252996005326,0.8268974700399468,0.0,0.0004654166666665
286,18.120001,56.0,22.06811,1.95549,37.17109,0.010920770877944325,0.9890792291220556,0.19946808510638298,0.8005319148936171,0.0,0.0
287,13.62,56.0,22.06811,1.94588,37.05003,0.010809665112335734,0.9891903348876642,0.19946808510638298,0.8005319148936171,2.17298980747217e-05,0.0042303935447334
288,13.09,51.53333,21.33333,8.53734,37.43521,0.05353728489483747,0.9464627151051626,0.2,0.8,0.0,0.0012018055555553
289,11.4,51.53333,21.33333,5.23428,37.45531,0.039898670044331855,0.9601013299556682,0.2,0.8,8.147986111109883e-05,1.0055555555549885e-06
290,10.57,51.53333,21.33333,2.94146,37.31484,0.02634961439588689,0.9736503856041131,0.2,0.8,0.0,0.0
291,10.47,51.53333,21.33333,2.94146,37.35612,0.026372212692967408,0.9736277873070326,0.2,0.8,0.0,0.0
292,10.86,51.53333,21.33333,1.94357,37.39118,0.018217306441119064,0.981782693558881,0.2,0.8,0.0,0.0006518749999999
293,13.23,41.53333,21.33333,1.94968,37.65827,0.006494866959983239,0.9935051330400168,0.2,0.8,0.0002558333333332,0.0
294,15.33,41.53333,21.33333,1.94918,38.03851,0.017223910840932118,0.9827760891590679,0.2,0.8,8.749999999989476e-06,0.0
295,21.01,41.53333,21.33333,1.94896,38.01182,0.018223711772098868,0.9817762882279012,0.2,0.8,0.0004106249999999,0.0001484027777777
296,25.629999,30.0,21.33333,1.95258,38.14809,0.013808463251670379,0.9861915367483296,0.2,0.8,0.0017797222222219,0.0
297,25.620001,30.0,21.33333,1.94467,38.19796,0.03628857018687527,0.9637114298131247,0.2,0.8,0.0,0.0
298,25.610001,30.0,21.33333,1.9447,38.19522,0.03622872108249672,0.9637712789175032,0.2,0.8,0.0,0.0
299,24.219999,30.0,21.33333,1.94951,38.05782,0.017947034362004816,0.9820529656379952,0.2,0.8,0.0,0.0
300,21.41,30.0,21.33333,1.95013,37.96761,0.016964089006389075,0.983035910993611,0.2,0.8,0.0,0.0
301,18.219999,30.0,21.33333,1.95472,38.10662,0.011262218444538886,0.9887377815554611,0.2,0.8,6.437499999998221e-05,0.0
302,17.68,41.53333,21.33333,1.95393,38.02611,0.011661807580174925,0.988338192419825,0.2,0.8,0.0,0.000134236111111
303,18.82,41.53333,21.33333,7.76,38.04164,0.020521239482864766,0.9794787605171352,0.2,0.8,0.0,4.166666666656956e-07
304,19.66,41.53333,21.33333,20.473,38.02008,0.08876092136616363,0.9112390786338364,0.2,0.8,0.0003162499999998,0.0
305,36.299999,41.53333,21.33333,30.0642,38.09897,0.1103568657874321,0.8896431342125678,0.2,0.8,1.2499999999970867e-06,4.673611111108953e-05
306,23.66,41.53333,21.33333,29.09288,38.00013,0.0810126582278481,0.9189873417721518,0.2,0.8,0.0,0.0
307,19.82,41.53333,21.33333,27.9996,37.88273,0.10394466255374837,0.8960553374462517,0.2,0.8,0.0,1.2291666666657264e-05
308,18.059999,41.53333,21.33333,29.35356,37.37092,0.15205327413984462,0.8479467258601553,0.2,0.8,1.805555555554555e-05,0.0
309,17.82,41.53333,21.33333,24.45646,37.54188,0.10634920634920635,0.8936507936507936,0.2,0.8,0.0,0.0
310,14.92,36.33333,21.33333,13.13493,37.53209,0.057700121901665985,0.942299878098334,0.2,0.8,7.041666666664516e-05,0.0
311,11.49,36.33333,21.33333,10.56457,37.51314,0.04646544876886418,0.9535345512311358,0.2,0.8,0.0015793719228948,0.0
312,14.93,46.8,21.25,0.0,37.18096,0.0,1.0,0.2,0.8,0.000532986111111,4.472222222220237e-05
313,12.56,46.8,21.25,0.0,37.16926,0.0,1.0,0.2,0.8,0.0,3.972222222216172e-05
314,11.4,46.8,21.25,1.96364,37.13784,0.006631832797427652,0.9933681672025724,0.2,0.8,0.0,0.0009376388888887
315,11.42,47.53333,21.25,1.96438,37.14497,0.006439927550815054,0.993560072449185,0.2,0.8,0.0,4.180555555554299e-05
316,13.18,47.53333,21.25,1.94938,37.1258,0.006442520636198913,0.9935574793638011,0.2,0.8,0.0,0.0
317,16.139999,40.13333,21.25,1.95428,37.4713,0.0045122475290073055,0.9954877524709926,0.2,0.8,0.0,0.0021896527777774
318,19.24,40.13333,21.25,1.95592,37.64609,0.010374761803938176,0.9896252381960619,0.2,0.8,0.0002056944444444,0.0010783333333331
319,44.860001,40.13333,21.25,1.95147,37.57012,0.013846467114640602,0.9861535328853593,0.2,0.8,0.0004184027777776,0.0001565972222221
320,71.639999,36.4,21.25,1.94527,37.40743,0.031020750366799413,0.9689792496332006,0.2,0.8,0.0007880555555554,0.0008757638888888
321,68.730003,36.4,21.25,1.95238,37.5411,0.013415672913117545,0.9865843270868825,0.2,0.8,0.0,0.0003165972222221
322,75.209999,36.4,21.25,1.95219,37.52024,0.01360544217687075,0.9863945578231293,0.2,0.8,0.0,0.0
323,76.849998,36.4,21.25,1.95238,37.31469,0.013119533527696793,0.9868804664723032,0.2,0.8,0.0,0.0
324,68.379997,36.4,21.25,1.952,37.66726,0.013208697419223734,0.9867913025807763,0.2,0.8,9.965277777776412e-05,0.0
325,52.07,36.4,21.25,1.94534,37.86624,0.02939991945227547,0.9706000805477245,0.2,0.8,0.0,6.347222222218878e-05
326,52.09,36.4,21.25,1.94538,37.83552,0.030423835501468734,0.9695761644985312,0.2,0.8,0.0,6.94444444442826e-07
327,70.0,36.4,21.25,24.13445,37.73258,0.10745866974240675,0.8925413302575932,0.2,0.8,8.090277777775995e-05,0.0
328,133.690002,36.4,21.25,30.65695,37.88183,0.22820945945945945,0.7717905405405405,0.2,0.8,0.0002689583333332,0.0
329,141.679993,36.4,21.25,31.60372,37.91463,0.09339678762641285,0.9066032123735871,0.2,0.8,0.0004697222222221,0.0
330,143.550003,36.4,21.25,39.47498,37.80684,0.12897727272727272,0.8710227272727272,0.2,0.8,5.47222222222062e-05,0.0
331,145.490005,36.4,21.25,34.21624,37.72163,0.18986486486486487,0.8101351351351351,0.2,0.8,8.243055555554256e-05,0.0
332,137.020004,36.4,21.25,40.36466,37.21981,0.10058645814821396,0.899413541851786,0.2,0.8,2.743055555553949e-05,0.0
